,id,popularity,release_date,title,vote_average,vote_count,day,month,release_year,weekday
44585,451644,7.794894,2017-06-13,Dragonheart: Battle for the Heartfire,5.7,25.0,13.0,6.0,2017.0,martes
44590,460024,6.868237,2017-06-02,Stasis,4.0,37.0,2.0,6.0,2017.0,viernes
44593,84016,0.187456,2009-08-09,The Portuguese Nun,6.2,5.0,9.0,8.0,2009.0,domingo
44595,426469,1.435904,2017-02-03,Growing Up Smith,7.4,7.0,3.0,2.0,2017.0,viernes
44600,106131,0.05342,1999-09-03,I'll Take You There,6.0,1.0,3.0,9.0,1999.0,viernes
44601,26787,2.48966,1996-02-04,Gulliver's Travels,6.9,35.0,4.0,2.0,1996.0,domingo
44602,356752,2.146718,2017-05-19,AWOL,5.3,3.0,19.0,5.0,2017.0,viernes
44604,457962,6.965189,2017-06-09,Shimmer Lake,6.0,74.0,9.0,6.0,2017.0,viernes
44605,384160,0.098052,2016-01-16,How to Lose Weight in 4 Easy Steps!,7.0,1.0,16.0,1.0,2016.0,sábado
44613,461089,0.49,1984-01-01,Passer-By,0.0,0.0,1.0,1.0,1984.0,domingo
44619,311282,0.025577,2009-10-13,I Know a Woman Like That,0.0,0.0,13.0,10.0,2009.0,martes
44623,50662,0.014623,2007-10-25,South Of Pico,0.0,0.0,25.0,10.0,2007.0,jueves
44624,406990,60.581223,2017-08-18,What Happened to Monday,7.3,598.0,18.0,8.0,2017.0,viernes
44626,204904,5.963215,2013-01-30,House of Last Things,5.2,21.0,30.0,1.0,2013.0,miércoles
44628,413644,2.984512,2017-07-27,The Son of Bigfoot,6.6,10.0,27.0,7.0,2017.0,jueves
44632,341013,14.455104,2017-07-26,Atomic Blonde,6.1,748.0,26.0,7.0,2017.0,miércoles
44643,33175,0.921539,2003-03-16,The Actors,6.7,9.0,16.0,3.0,2003.0,domingo
44656,105980,0.694388,1999-12-31,Dark Harbor,4.6,9.0,31.0,12.0,1999.0,viernes
44658,456101,0.410122,2017-06-02,Aaron's Blood,4.8,6.0,2.0,6.0,2017.0,viernes
44660,292033,0.240517,1993-07-18,Alexander Graham Bell: The Sound and the Silence,5.0,1.0,18.0,7.0,1993.0,domingo
44662,431391,0.34468,2017-01-27,Saving Banksy,6.1,7.0,27.0,1.0,2017.0,viernes
44663,339987,6.472434,2017-06-02,The Exception,6.5,31.0,2.0,6.0,2017.0,viernes
44664,461533,0.010588,2013-04-23,The Everyday,0.0,0.0,23.0,4.0,2013.0,martes
44666,134201,0.021309,1988-07-17,Out of Time,0.0,0.0,17.0,7.0,1988.0,domingo
44670,360007,6.588979,2015-10-15,Patchwork,6.2,13.0,15.0,10.0,2015.0,jueves
44671,431490,0.672944,2014-12-19,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,6.6,9.0,19.0,12.0,2014.0,viernes
44674,336890,6.365691,2017-03-17,Goon: Last of the Enforcers,6.0,35.0,17.0,3.0,2017.0,viernes
44677,374430,24.910782,2014-12-16,Black Mirror: White Christmas,8.3,211.0,16.0,12.0,2014.0,martes
44678,374720,30.938854,2017-07-19,Dunkirk,7.5,2712.0,19.0,7.0,2017.0,miércoles
44685,207441,1.073815,2001-01-01,Pilgrimage,4.6,6.0,1.0,1.0,2001.0,lunes
44711,14570,1.542843,1985-05-03,Gymkata,4.7,14.0,3.0,5.0,1985.0,viernes
44721,458298,1.57617,2017-05-19,The Keepers,7.9,16.0,19.0,5.0,2017.0,viernes
44733,176896,0.576967,2010-03-07,Heavy Metal Britannia,5.8,4.0,7.0,3.0,2010.0,domingo
44735,336544,0.337719,2014-11-05,Princes of the Yen,9.0,1.0,5.0,11.0,2014.0,miércoles
44736,67488,0.001021,1986-01-01,A Little Princess,6.6,7.0,1.0,1.0,1986.0,miércoles
44737,155169,0.417945,1987-01-01,Frog,6.0,1.0,1.0,1.0,1987.0,jueves
44738,52039,0.371407,2009-01-01,Don't Let Me Drown,6.0,1.0,1.0,1.0,2009.0,jueves
44752,298296,0.784375,2014-09-08,Heidi,6.3,4.0,8.0,9.0,2014.0,lunes
44754,204611,0.00022,1989-01-01,UFO Abduction,6.7,6.0,1.0,1.0,1989.0,domingo
44755,434758,0.679884,2017-01-10,The Summoning,3.2,6.0,10.0,1.0,2017.0,martes
44756,345915,18.699821,2017-06-08,Once Upon a Time in Venice,5.2,119.0,8.0,6.0,2017.0,jueves
44757,439502,1.319057,2017-09-22,Resurrecting Hassan,0.0,0.0,22.0,9.0,2017.0,viernes
44758,128733,0.055713,1980-02-09,Hollywood,8.0,1.0,9.0,2.0,1980.0,sábado
44759,407173,0.091984,2016-07-30,For Love and Honor,0.0,0.0,30.0,7.0,2016.0,sábado
44760,53355,0.000844,1988-09-28,Nightmare at Noon,6.3,4.0,28.0,9.0,1988.0,miércoles
44761,138943,1.566681,2012-01-01,Daddy's Little Girl,6.4,22.0,1.0,1.0,2012.0,domingo
44763,461805,0.642527,2017-06-12,The Putin Interviews,8.1,8.0,12.0,6.0,2017.0,lunes
44764,432602,2.53117,2017-07-28,An Inconvenient Sequel: Truth to Power,5.9,9.0,28.0,7.0,2017.0,viernes
44765,59406,0.147094,2010-10-08,PsyWar: The real battlefield is your mind,6.6,4.0,8.0,10.0,2010.0,viernes
44768,297736,0.782889,2014-10-15,Radiator,8.1,4.0,15.0,10.0,2014.0,miércoles
44772,461955,2.569474,2017-06-14,Rakka,7.4,44.0,14.0,6.0,2017.0,miércoles
44774,276678,0.450671,2014-06-01,Agent F.O.X.,5.0,5.0,1.0,6.0,2014.0,domingo
44775,436932,3.068554,2017-05-12,Jawbone,6.6,19.0,12.0,5.0,2017.0,viernes
44776,381024,0.435053,2016-03-14,Orange Sunshine,7.3,3.0,14.0,3.0,2016.0,lunes
44777,354534,1.434069,2015-10-06,The Invoking 2,3.4,8.0,6.0,10.0,2015.0,martes
44778,431261,2.4738,2016-04-23,American Wrestler: The Wizard,7.8,6.0,23.0,4.0,2016.0,sábado
44779,99424,0.111017,1987-04-01,Blood Hook,5.0,3.0,1.0,4.0,1987.0,miércoles
44780,455963,0.392855,2017-08-07,A Gray State,0.0,1.0,7.0,8.0,2017.0,lunes
44781,429713,0.143416,2016-11-08,The Void,4.0,1.0,8.0,11.0,2016.0,martes
44782,291495,0.679229,2014-10-17,American Burger,4.3,8.0,17.0,10.0,2014.0,viernes
44785,338546,0.965857,2015-05-03,The Enfield Haunting,6.7,25.0,3.0,5.0,2015.0,domingo
44786,63540,0.23968,2009-01-08,To the Sea!,6.3,4.0,8.0,1.0,2009.0,jueves
44787,49169,0.017893,2006-08-11,Hitchcocked!,0.0,0.0,11.0,8.0,2006.0,viernes
44792,443700,11.032058,2017-04-14,Altitude,4.1,27.0,14.0,4.0,2017.0,viernes
44793,349948,0.734852,2016-06-01,The Dark Below,4.7,3.0,1.0,6.0,2016.0,miércoles
44794,49491,0.084178,2000-06-07,101 Rent Boys,7.0,2.0,7.0,6.0,2000.0,miércoles
44795,312174,0.202749,2014-12-16,Unedited Footage of a Bear,6.0,4.0,16.0,12.0,2014.0,martes
44796,428612,1.062246,2017-01-23,Strong Island,4.3,4.0,23.0,1.0,2017.0,lunes
44797,387929,0.22073,2016-03-16,This House Has People in It,4.3,3.0,16.0,3.0,2016.0,miércoles
44799,127144,1.260183,2011-07-25,"Don't Hug Me, I'm Scared",7.5,14.0,25.0,7.0,2011.0,lunes
44800,255384,0.34628,2014-01-08,"Don't Hug Me, I'm Scared II: Time",7.0,7.0,8.0,1.0,2014.0,miércoles
44801,368051,0.405664,2015-10-14,Don't Hug Me I'm Scared 5,6.6,8.0,14.0,10.0,2015.0,miércoles
44802,459802,0.589312,2017-05-30,Cream,7.0,3.0,30.0,5.0,2017.0,martes
44803,253612,0.018119,2013-12-24,Live Forever as You Are Now with Alan Resnick,0.0,0.0,24.0,12.0,2013.0,martes
44804,350548,0.039004,2014-10-13,The Salad Mixxxer,0.0,0.0,13.0,10.0,2014.0,lunes
44806,49559,0.471383,1998-03-18,Secret Defense,7.4,5.0,18.0,3.0,1998.0,miércoles
44808,419386,0.605654,2016-10-01,Besetment,5.0,5.0,1.0,10.0,2016.0,sábado
44811,81202,0.114122,2011-11-24,The Practice of Beauty,5.0,3.0,24.0,11.0,2011.0,jueves
44813,187782,0.036886,1993-09-11,Bedevil,5.0,1.0,11.0,9.0,1993.0,sábado
44814,403368,2.767271,2016-08-22,Havenhurst,5.3,22.0,22.0,8.0,2016.0,lunes
44815,133131,0.136961,1990-03-16,"Why, Charlie Brown, Why?",6.0,4.0,16.0,3.0,1990.0,viernes
44816,422472,0.056003,2016-10-21,Family Possessions,0.0,0.0,21.0,10.0,2016.0,viernes
44817,94592,0.196131,2012-01-01,Vinylmania: When Life Runs at 33 Revolutions Per Minute,5.5,5.0,1.0,1.0,2012.0,domingo
44818,411012,0.519968,2017-04-14,Chasing Trane,8.0,2.0,14.0,4.0,2017.0,viernes
44822,22643,4.920174,2001-11-15,Mickey's House of Villains,6.4,39.0,15.0,11.0,2001.0,jueves
44823,24794,1.757851,2003-07-01,Air Bud: Spikes Back,4.7,25.0,1.0,7.0,2003.0,martes
44824,20755,7.584444,2001-06-29,Air Bud 3: World Pup,4.5,35.0,29.0,6.0,2001.0,viernes
44825,13683,6.237055,2002-06-24,Tarzan & Jane,5.4,108.0,24.0,6.0,2002.0,lunes
44828,308794,0.020664,1991-02-02,The Christmas Tree,3.6,4.0,2.0,2.0,1991.0,sábado
44831,456018,0.032991,2016-03-05,New Chefs on the Block,0.0,0.0,5.0,3.0,2016.0,sábado
44832,393368,0.074699,2016-03-10,Disturbing the Peace,8.0,1.0,10.0,3.0,2016.0,jueves
44833,265178,0.070606,1988-01-01,Mauri,6.5,2.0,1.0,1.0,1988.0,viernes
44836,411007,0.75928,2017-05-19,Abacus: Small Enough to Jail,8.5,2.0,19.0,5.0,2017.0,viernes
44840,218901,0.079324,2011-09-04,Mindfulness and Murder,5.5,2.0,4.0,9.0,2011.0,domingo
44842,335988,39.186819,2017-06-21,Transformers: The Last Knight,6.2,1440.0,21.0,6.0,2017.0,miércoles
44845,178862,2.358338,2013-02-20,Aroused,7.2,11.0,20.0,2.0,2013.0,miércoles
44854,77512,0.40151,2008-02-07,Montana,2.5,2.0,7.0,2.0,2008.0,jueves
44862,296834,0.29281,2014-10-07,An Alternative Reality: The Football Manager Documentary,6.5,2.0,7.0,10.0,2014.0,martes
44864,455968,0.150702,2016-12-20,Becoming Cary Grant,8.0,1.0,20.0,12.0,2016.0,martes
44865,87952,0.132897,2008-03-01,Yeast,6.7,3.0,1.0,3.0,2008.0,sábado
44866,224204,0.048779,2013-04-25,Lad: A Yorkshire Story,10.0,1.0,25.0,4.0,2013.0,jueves
44867,413785,0.161184,2016-10-14,George Best: All By Himself,6.5,3.0,14.0,10.0,2016.0,viernes
44868,399790,7.15731,2017-05-25,Churchill,6.4,30.0,25.0,5.0,2017.0,jueves
44871,91902,0.591078,2011-09-10,Ecstasy,4.9,12.0,10.0,9.0,2011.0,sábado
44873,432607,2.936666,2017-10-20,Dina,0.0,2.0,20.0,10.0,2017.0,viernes
44875,448847,3.208922,2017-04-14,The Hatton Garden Job,6.1,14.0,14.0,4.0,2017.0,viernes
44876,441728,3.105815,2017-06-23,Hampstead,7.3,9.0,23.0,6.0,2017.0,viernes
44880,296855,0.229551,2014-01-01,The Thing on the Doorstep,2.5,2.0,1.0,1.0,2014.0,miércoles
44881,347855,0.936197,2015-11-19,Curtain,5.4,8.0,19.0,11.0,2015.0,jueves
44882,416691,2.491879,2017-02-10,1 Night,6.2,30.0,10.0,2.0,2017.0,viernes
44883,460822,1.208618,2017-06-13,"Oh, Hello: On Broadway",6.8,13.0,13.0,6.0,2017.0,martes
44884,457470,0.86016,2017-06-04,Site Unseen: An Emma Fielding Mystery,6.0,2.0,4.0,6.0,2017.0,domingo
44885,36464,3.091089,2002-04-22,The Gathering Storm,6.2,14.0,22.0,4.0,2002.0,lunes
44889,381507,0.548523,2016-03-01,Home,4.8,10.0,1.0,3.0,2016.0,martes
44891,326446,0.376757,2017-02-24,Savageland,6.3,8.0,24.0,2.0,2017.0,viernes
44893,32534,0.472132,2008-01-01,I Am So Proud of You,8.3,12.0,1.0,1.0,2008.0,martes
44894,18040,2.426373,2007-01-23,Night Skies,4.5,12.0,23.0,1.0,2007.0,martes
44896,412105,12.910289,2017-06-19,You Get Me,5.5,280.0,19.0,6.0,2017.0,lunes
44897,430598,5.719089,2017-04-28,Grey Lady,5.0,1.0,28.0,4.0,2017.0,viernes
44898,27018,0.160422,2002-03-05,Australian Rules,6.0,3.0,5.0,3.0,2002.0,martes
44899,61008,0.221519,2005-05-24,You and Your Stupid Mate,4.5,3.0,24.0,5.0,2005.0,martes
44900,424643,0.373824,2016-10-05,Bad Ben,5.0,6.0,5.0,10.0,2016.0,miércoles
44904,429200,5.798555,2017-08-11,Good Time,7.3,46.0,11.0,8.0,2017.0,viernes
44906,384669,0.003342,2005-01-01,Spicebush,0.0,0.0,1.0,1.0,2005.0,sábado
44907,412758,2.208627,2017-04-06,Eat Locals,6.3,20.0,6.0,4.0,2017.0,jueves
44915,2286,11.322545,2006-11-15,Crusade in Jeans,6.0,15.0,15.0,11.0,2006.0,miércoles
44918,187602,1e-06,1988-05-27,Once More,5.0,1.0,27.0,5.0,1988.0,viernes
44919,427673,1.053465,2016-12-09,Sadie's Last Days on Earth,5.3,3.0,9.0,12.0,2016.0,viernes
44921,453008,0.631435,2017-06-11,Hell on Earth: The Fall of Syria and the Rise of ISIS,8.3,3.0,11.0,6.0,2017.0,domingo
44922,345489,0.410722,2015-07-02,Meet Me in Venice,7.5,2.0,2.0,7.0,2015.0,jueves
44923,84626,0.498547,1988-10-19,Nukie,1.6,5.0,19.0,10.0,1988.0,miércoles
44924,86337,1.237557,1987-05-08,Gor,2.9,15.0,8.0,5.0,1987.0,viernes
44925,345914,30.146847,2017-06-29,The House,5.9,91.0,29.0,6.0,2017.0,jueves
44927,449758,1.218882,2017-03-31,Five Came Back,8.3,8.0,31.0,3.0,2017.0,viernes
44928,440143,0.456807,2017-02-14,The Babymoon,5.3,4.0,14.0,2.0,2017.0,martes
44929,433054,2.104922,2017-01-21,Legion of Brothers,5.5,2.0,21.0,1.0,2017.0,sábado
44937,157414,1.14009,2012-11-16,Up There,6.2,7.0,16.0,11.0,2012.0,viernes
44938,46203,0.848757,1997-03-09,Jane Eyre,6.5,12.0,9.0,3.0,1997.0,domingo
44939,459928,4.479536,2016-01-01,12 Feet Deep,5.1,62.0,1.0,1.0,2016.0,viernes
44940,258514,2.071003,2010-04-05,Van Gogh: Painted with Words,6.7,11.0,5.0,4.0,2010.0,lunes
44946,70207,0.085047,2003-01-05,The Crooked E: The Unshredded Truth About Enron,2.5,2.0,5.0,1.0,2003.0,domingo
44953,373546,7.132024,2017-05-05,Chuck,6.1,17.0,5.0,5.0,2017.0,viernes
44954,381019,0.294823,2016-03-13,"Accidental Courtesy: Daryl Davis, Race & America",7.4,5.0,13.0,3.0,2016.0,domingo
44956,269795,37.484577,2017-06-29,2:22,5.5,277.0,29.0,6.0,2017.0,jueves
44961,175910,0.040398,2002-09-06,7 Days in September,8.0,1.0,6.0,9.0,2002.0,viernes
44962,32228,1.05306,2004-01-01,5ive Days to Midnight,6.8,18.0,1.0,1.0,2004.0,jueves
44963,436450,0.279521,2017-02-03,Addicted to Porn: Chasing the Cardboard Butterfly,5.0,3.0,3.0,2.0,2017.0,viernes
44967,352494,1.100185,2017-06-23,Ripped,5.0,7.0,23.0,6.0,2017.0,viernes
44969,463800,2.129137,2017-06-28,Firebase,7.3,28.0,28.0,6.0,2017.0,miércoles
44971,363960,0.0483,2013-11-17,Puolin ja toisin,5.0,1.0,17.0,11.0,2013.0,domingo
44972,273059,0.780125,2014-04-26,Starving in Suburbia,8.5,15.0,26.0,4.0,2014.0,sábado
44973,46661,0.515715,2005-04-30,Warm Springs,5.8,6.0,30.0,4.0,2005.0,sábado
44974,307930,0.122378,2014-10-01,The Paedophile Hunter,7.0,3.0,1.0,10.0,2014.0,miércoles
44975,462026,0.183256,2017-06-23,Edith Walks,0.0,0.0,23.0,6.0,2017.0,viernes
44980,64202,2.363167,1999-01-10,Batman Beyond: The Movie,7.2,41.0,10.0,1.0,1999.0,domingo
44982,58462,2.45181,2005-01-24,Loverboy,4.5,12.0,24.0,1.0,2005.0,lunes
44984,3178,0.758451,2000-01-29,Beat,4.9,9.0,29.0,1.0,2000.0,sábado
44985,45877,1.13964,2003-01-01,Nemesis Game,4.8,15.0,1.0,1.0,2003.0,miércoles
44989,51946,0.354576,2008-07-23,Bittersweet,5.0,1.0,23.0,7.0,2008.0,miércoles
44990,390526,2.191353,2016-04-18,Between Us,5.0,7.0,18.0,4.0,2016.0,lunes
44991,98870,0.386457,2011-10-15,Think Of Me,5.5,2.0,15.0,10.0,2011.0,sábado
44992,212747,0.492168,2013-11-01,All the Wrong Reasons,6.1,4.0,1.0,11.0,2013.0,viernes
44993,291375,0.388701,2013-08-10,Sleeping with the Fishes,5.0,2.0,10.0,8.0,2013.0,sábado
44994,166624,0.830472,2013-09-13,Treading Water,5.6,6.0,13.0,9.0,2013.0,viernes
44995,2331,2.524781,1999-12-25,Jesus,5.4,8.0,25.0,12.0,1999.0,sábado
44997,298695,0.077309,2009-01-01,Act of God,4.8,2.0,1.0,1.0,2009.0,jueves
44998,405576,0.039211,2006-09-13,Losing It,0.0,0.0,13.0,9.0,2006.0,miércoles
45000,464819,1e-06,1992-01-01,The Making of 'The Terminator': A Retrospective,0.0,0.0,1.0,1.0,1992.0,miércoles
45002,428501,1.784246,2017-07-14,City of Ghosts,2.0,3.0,14.0,7.0,2017.0,viernes
45003,432615,1.251518,2017-03-16,Chasing Coral,8.7,14.0,16.0,3.0,2017.0,jueves
45004,433067,0.343367,2017-01-24,This Is Everything: Gigi Gorgeous,5.3,3.0,24.0,1.0,2017.0,martes
45005,352387,0.058303,2013-04-18,Fool's Day,10.0,1.0,18.0,4.0,2013.0,jueves
45006,359749,2.488539,2017-11-03,78/52,0.0,4.0,3.0,11.0,2017.0,viernes
45007,430834,0.225292,2017-01-23,Water & Power: A California Heist,7.5,2.0,23.0,1.0,2017.0,lunes
45008,415086,7.754452,2017-03-16,What the Health,7.9,46.0,16.0,3.0,2017.0,jueves
45009,433084,0.592573,2017-01-20,Joshua: Teenager vs. Superpower,6.9,7.0,20.0,1.0,2017.0,viernes
45010,422842,0.223859,2016-10-23,"Hailey Dean Mystery: Murder, With Love",6.0,1.0,23.0,10.0,2016.0,domingo
45011,313943,8.442584,2017-07-01,Revolt,6.0,21.0,1.0,7.0,2017.0,sábado
45012,455675,2.747249,2017-07-07,Hickok,5.0,9.0,7.0,7.0,2017.0,viernes
45013,345916,0.814903,2017-07-07,Do You Take This Man,0.0,0.0,7.0,7.0,2017.0,viernes
45014,353491,50.903593,2017-08-03,The Dark Tower,5.7,688.0,3.0,8.0,2017.0,jueves
45016,369406,1.301415,2016-01-01,Nowhere Boys: The Book of Shadows,5.4,10.0,1.0,1.0,2016.0,viernes
45018,290283,0.309684,2015-05-08,Honeytrap,5.5,2.0,8.0,5.0,2015.0,viernes
45025,26177,2.17699,1999-11-07,Annie,6.1,54.0,7.0,11.0,1999.0,domingo
45026,433630,7.91134,2017-06-30,Inconceivable,6.1,33.0,30.0,6.0,2017.0,viernes
45028,101538,0.377454,1987-01-01,The Gnomes' Great Adventure,0.0,0.0,1.0,1.0,1987.0,jueves
45031,460846,47.114366,2017-03-04,Security,6.0,113.0,4.0,3.0,2017.0,sábado
45032,16839,0.50008,1999-10-01,G:MT Greenwich Mean Time,5.0,6.0,1.0,10.0,1999.0,viernes
45034,18359,9.439462,2003-01-01,To Kill a King,5.5,18.0,1.0,1.0,2003.0,miércoles
45035,394185,0.743825,2016-10-10,Chokeslam,5.3,3.0,10.0,10.0,2016.0,lunes
45036,404733,24.124945,2017-06-29,Overdrive,6.2,76.0,29.0,6.0,2017.0,jueves
45041,32593,5.885524,2001-10-28,Snow White: The Fairest of Them All,5.3,52.0,28.0,10.0,2001.0,domingo
45043,348391,1.506112,2017-04-07,Speech & Debate,6.3,13.0,7.0,4.0,2017.0,viernes
45044,382751,0.233651,2016-02-13,Junction 48,8.0,2.0,13.0,2.0,2016.0,sábado
45045,285755,0.007524,2006-08-08,Forgiveness,0.0,0.0,8.0,8.0,2006.0,martes
45046,401132,1.565396,2016-06-07,Independents' Day,3.9,25.0,7.0,6.0,2016.0,martes
45048,458506,9.560421,2017-07-08,Tour de Pharmacy,6.8,36.0,8.0,7.0,2017.0,sábado
45051,65104,0.901892,2005-06-17,Dust,5.4,9.0,17.0,6.0,2005.0,viernes
45053,419786,0.434906,2007-11-16,Doctor Who: Time Crash,8.0,12.0,16.0,11.0,2007.0,viernes
45057,20110,0.744671,2005-03-05,Ashes and Snow,7.5,16.0,5.0,3.0,2005.0,sábado
45058,11193,1.680105,2004-02-06,True,6.0,13.0,6.0,2.0,2004.0,viernes
45063,290217,0.504,2014-04-25,My Old Classmate,6.0,4.0,25.0,4.0,2014.0,viernes
45064,444902,11.145052,2017-05-24,Dirty Dancing,5.3,58.0,24.0,5.0,2017.0,miércoles
45066,340856,0.334085,2004-11-23,Seinfeld: How It Began,9.0,1.0,23.0,11.0,2004.0,martes
45067,49492,0.00499,2009-09-25,Jogwa - The Awakening,0.0,0.0,25.0,9.0,2009.0,viernes
45069,401427,0.016472,2014-09-10,Elegy,0.0,0.0,10.0,9.0,2014.0,miércoles
45071,14247,7.046943,2004-10-18,Sniper 3,5.2,28.0,18.0,10.0,2004.0,lunes
45072,408755,1.436852,2016-08-02,The Binding,4.2,7.0,2.0,8.0,2016.0,martes
45075,314238,0.495194,2014-10-25,Plug,5.6,5.0,25.0,10.0,2014.0,sábado
45076,298540,1.276517,2014-06-21,Cru,8.0,2.0,21.0,6.0,2014.0,sábado
45077,355193,1.155504,2017-04-24,Devil's Gate,7.0,2.0,24.0,4.0,2017.0,lunes
45078,465044,0.281008,2017-06-28,Abduction,0.0,0.0,28.0,6.0,2017.0,miércoles
45079,390747,1.728108,2017-04-26,Obit,5.3,3.0,26.0,4.0,2017.0,miércoles
45081,413049,1.172089,2016-09-02,American Anarchist,6.7,7.0,2.0,9.0,2016.0,viernes
45084,297956,0.274267,2014-10-30,Dansen op de vulkaan,7.2,6.0,30.0,10.0,2014.0,jueves
45085,464207,1.075249,2017-05-01,The Truth Is in the Stars,7.5,2.0,1.0,5.0,2017.0,lunes
45086,425071,0.06055,2016-11-11,Decanted,0.0,0.0,11.0,11.0,2016.0,viernes
45087,73799,0.082196,1999-01-02,Other Worlds,4.5,2.0,2.0,1.0,1999.0,sábado
45090,128268,0.056298,2005-09-30,Veruschka: A Life for the Camera,6.0,1.0,30.0,9.0,2005.0,viernes
45091,58763,0.940317,2010-06-12,God of Love,6.7,11.0,12.0,6.0,2010.0,sábado
45092,40544,0.211469,2005-01-07,Ghibli: The Miyazaki Temple,7.0,1.0,7.0,1.0,2005.0,viernes
45097,168235,0.122244,2012-03-15,"I, Pet Goat II",7.5,2.0,15.0,3.0,2012.0,jueves
45098,52803,0.942521,2008-06-07,Sebastian's Voodoo,6.8,18.0,7.0,6.0,2008.0,sábado
45103,130278,0.060014,2008-12-30,Struck,8.0,1.0,30.0,12.0,2008.0,martes
45107,21044,6.855234,2008-10-20,Surviving Sid,6.2,23.0,20.0,10.0,2008.0,lunes
45114,93782,0.005023,2003-03-15,Fate,0.0,0.0,15.0,3.0,2003.0,sábado
45118,130627,0.147059,2010-02-01,Get Out,4.5,4.0,1.0,2.0,2010.0,lunes
45121,21893,1.652233,2002-07-19,The Abduction Club,6.7,3.0,19.0,7.0,2002.0,viernes
45122,105759,2.42106,2008-01-01,The Black Hole,7.2,23.0,1.0,1.0,2008.0,martes
45125,62741,0.201279,2000-06-06,Tender Age,5.3,3.0,6.0,6.0,2000.0,martes
45126,86118,0.670487,2008-04-24,This Way Up,7.7,9.0,24.0,4.0,2008.0,jueves
45128,27208,1.172728,2006-08-07,A Curtain Raiser,7.2,6.0,7.0,8.0,2006.0,lunes
45131,160329,0.07998,2009-08-04,Lightheaded,7.0,2.0,4.0,8.0,2009.0,martes
45132,15329,0.241178,2000-11-15,Tomorrow's Another Day,5.5,4.0,15.0,11.0,2000.0,miércoles
45133,62783,0.09193,2008-04-17,A Real Dad,3.0,2.0,17.0,4.0,2008.0,jueves
45134,59914,0.882188,2010-07-21,The Blonde with Bare Breasts,4.0,3.0,21.0,7.0,2010.0,miércoles
45135,326029,0.003043,2005-04-09,Delivery,0.0,0.0,9.0,4.0,2005.0,sábado
45136,54551,5.958505,2010-12-13,Banana,7.2,139.0,13.0,12.0,2010.0,lunes
45139,378236,33.694599,2017-07-28,The Emoji Movie,5.8,327.0,28.0,7.0,2017.0,viernes
45141,407531,16.227875,2017-06-28,Bedeviled,4.9,47.0,28.0,6.0,2017.0,miércoles
45144,244698,0.23742,1988-06-10,Radio Bikini,8.0,3.0,10.0,6.0,1988.0,viernes
45145,463906,28.23593,2017-07-11,The Saint,5.8,41.0,11.0,7.0,2017.0,martes
45147,68180,0.428261,1998-01-01,"I, Zombie: The Chronicles of Pain",5.3,4.0,1.0,1.0,1998.0,jueves
45152,107753,0.218838,2011-10-08,Collaborator,5.0,4.0,8.0,10.0,2011.0,sábado
45154,403011,0.100793,2016-02-06,Being George Clooney,4.0,1.0,6.0,2.0,2016.0,sábado
45155,442750,2.080934,2017-03-19,The Hippopotamus,7.1,18.0,19.0,3.0,2017.0,domingo
45156,366071,0.016824,2012-10-12,Enchiridion,0.0,0.0,12.0,10.0,2012.0,viernes
45157,204821,0.579738,1994-09-02,Dragstrip Girl,0.0,0.0,2.0,9.0,1994.0,viernes
45158,69560,0.226036,1997-02-24,Dying to Belong,6.6,5.0,24.0,2.0,1997.0,lunes
45159,41811,2e-06,1990-11-30,Eating,0.0,0.0,30.0,11.0,1990.0,viernes
45160,51078,0.071764,1994-04-25,Getting Out,5.5,2.0,25.0,4.0,1994.0,lunes
45161,65662,0.086692,1996-09-09,Hit Me,5.5,1.0,9.0,9.0,1996.0,lunes
45162,222383,0.015435,1990-01-01,How to Be Louise,0.0,0.0,1.0,1.0,1990.0,lunes
45163,153100,0.270043,1982-05-21,Portrait of a '60% Perfect Man': Billy Wilder,5.5,2.0,21.0,5.0,1982.0,viernes
45166,369363,0.093139,2015-06-06,Claude Lanzmann: Spectres of the Shoah,7.0,2.0,6.0,6.0,2015.0,sábado
45167,395834,40.796775,2017-08-03,Wind River,7.4,181.0,3.0,8.0,2017.0,jueves
45170,461634,0.593041,2017-06-20,Rory Scovel Tries Stand-Up for the First Time,8.0,6.0,20.0,6.0,2017.0,martes
45172,351423,0.094422,2010-06-01,Dock Ellis & The LSD No-No,9.0,1.0,1.0,6.0,2010.0,martes
45174,339692,15.786854,2017-07-13,Shot Caller,6.9,324.0,13.0,7.0,2017.0,jueves
45175,389627,2.609411,2016-12-06,Nerdland,5.8,11.0,6.0,12.0,2016.0,martes
45176,179848,0.005866,1997-10-29,Ratchagan,0.0,0.0,29.0,10.0,1997.0,miércoles
45178,442087,0.63551,2017-02-28,Mike Birbiglia: Thank God for Jokes,7.5,14.0,28.0,2.0,2017.0,martes
45179,462108,0.482896,2017-06-27,Chris D'Elia: Man on Fire,5.8,6.0,27.0,6.0,2017.0,martes
45183,429101,4.57264,2016-01-01,Anti Matter,6.7,22.0,1.0,1.0,2016.0,viernes
45184,461053,20.38691,2017-08-01,S.W.A.T.: Under Siege,5.2,21.0,1.0,8.0,2017.0,martes
45185,353921,0.75,1992-09-16,Inside Out 3,0.0,0.0,16.0,9.0,1992.0,miércoles
45189,333097,0.492842,2015-04-16,Almost Holy,6.0,3.0,16.0,4.0,2015.0,jueves
