,adult,budget,id,popularity,revenue,title,vote_average,vote_count,day,month,year
40062,False,0,384641,1.264456,0.0,Spirits' Homecoming,8.5,5.0,24.0,2.0,2016.0
40070,False,0,342588,0.933088,0.0,Empire of Corpses,5.7,11.0,2.0,10.0,2015.0
40077,False,4000000,348677,7.772375,0.0,The Model,5.9,31.0,11.0,2.0,2016.0
40081,False,838403,139521,1.638668,0.0,Matru Ki Bijlee Ka Mandola,5.6,21.0,11.0,1.0,2013.0
40087,False,0,262786,0.782061,0.0,Il pretore,6.0,1.0,3.0,4.0,2014.0
40090,False,0,27605,0.842613,0.0,The 13 Roses,6.5,14.0,19.0,10.0,2007.0
40091,False,0,267590,0.000535,0.0,"Falkenau, the Impossible",0.0,0.0,1.0,1.0,1988.0
40092,False,0,49199,1.853975,0.0,The Legend of Speed,3.3,2.0,18.0,12.0,1999.0
40095,False,0,374003,0.089967,0.0,Hieronymus Bosch: Touched by the Devil,8.0,1.0,20.0,11.0,2015.0
40103,False,0,52925,0.322377,0.0,Recipe for a Perfect Christmas,5.8,2.0,5.0,12.0,2005.0
40105,False,0,267802,0.876897,0.0,Cambio de Ruta,7.4,8.0,23.0,5.0,2014.0
40106,False,0,258026,0.000603,0.0,Idlers of the Fertile Valley,8.0,2.0,1.0,10.0,1978.0
40108,False,0,15959,1.005852,0.0,How to Get Rid of the Others,6.2,5.0,26.0,1.0,2007.0
40110,False,0,47234,0.143834,0.0,No Budget Story,6.3,4.0,1.0,1.0,1997.0
40111,False,0,64961,1.179922,0.0,When Women Had Tails,5.5,7.0,16.0,12.0,1970.0
40112,False,0,75452,0.328181,0.0,People in the Sun,7.5,2.0,4.0,3.0,2011.0
40115,False,0,361069,1.300806,0.0,Blush,6.2,9.0,22.0,10.0,2015.0
40117,False,0,383064,0.332145,0.0,Road to Istanbul,6.8,5.0,15.0,2.0,2016.0
40121,False,0,44749,1.84199,0.0,Race 2,5.2,31.0,25.0,1.0,2013.0
40126,False,0,86713,0.288397,0.0,Marcello Marcello,5.5,5.0,1.0,2.0,2008.0
40127,False,0,61686,0.347623,0.0,Marock,6.1,10.0,20.0,5.0,2005.0
40133,False,0,36918,0.503671,0.0,The Emperor and the Golem,7.2,6.0,4.0,1.0,1952.0
40134,False,0,375950,4.308868,0.0,The Country Doctor,6.0,67.0,23.0,3.0,2016.0
40135,False,0,383559,1.022702,0.0,Tomcat,0.0,0.0,13.0,2.0,2016.0
40137,False,0,74199,0.07681,0.0,Big Beat,3.5,2.0,12.0,9.0,1993.0
40138,False,0,369443,2.066571,0.0,Fatal Intuition,5.8,9.0,28.0,10.0,2015.0
40139,False,4330000,140380,1.1939,0.0,26 Years,6.7,14.0,29.0,11.0,2012.0
40145,False,0,48250,0.79326,0.0,Fascisti su Marte,6.5,13.0,27.0,10.0,2006.0
40146,False,0,279842,0.002357,0.0,Un attore contro - Gian Maria Volonté,0.0,0.0,29.0,10.0,2005.0
40151,False,0,246829,0.413144,0.0,Metronotte,0.0,0.0,31.0,3.0,2000.0
40153,False,0,77137,0.515906,0.0,The Barber of Rio,6.6,7.0,1.0,1.0,1996.0
40154,False,0,77147,0.067378,0.0,On the Dark Continent,7.0,2.0,1.0,1.0,1993.0
40155,False,110,46028,0.643316,0.0,Puerto Escondido,6.5,17.0,17.0,12.0,1992.0
40156,False,0,58773,0.177013,0.0,On tour,7.3,7.0,6.0,4.0,1990.0
40157,False,0,41583,2.225285,0.0,Marrakech Express,7.3,22.0,1.0,11.0,1989.0
40158,False,0,124202,0.088992,0.0,I Carabbinieri,6.0,1.0,24.0,4.0,1981.0
40159,False,0,73755,0.108207,0.0,Il Ras del quartiere,4.3,3.0,29.0,12.0,1983.0
40160,False,0,38289,0.002538,0.0,Eccezzziunale... veramente,5.9,41.0,1.0,1.0,1982.0
40161,False,0,42290,0.599294,0.0,In the Pope's Eye,6.0,9.0,19.0,9.0,1980.0
40164,False,0,363969,0.762399,0.0,These Daughters of Mine,6.2,5.0,9.0,11.0,2015.0
40165,False,0,125926,0.331461,0.0,Åke and His World,0.5,1.0,26.0,10.0,1984.0
40166,False,0,105734,0.615923,0.0,P & B,6.0,1.0,10.0,12.0,1983.0
40167,False,0,139195,0.648098,0.0,The Office Party,5.0,2.0,4.0,10.0,1972.0
40168,False,0,162818,0.164654,0.0,The Women on the Roof,5.0,1.0,15.0,9.0,1989.0
40171,False,0,119769,0.422714,0.0,The Serpent's Way,6.0,2.0,25.0,12.0,1986.0
40172,False,0,228432,0.407625,0.0,The Dogs of Riga,4.5,2.0,9.0,11.0,1995.0
40174,False,0,34527,0.510797,0.0,Murder at the Savoy,5.8,4.0,6.0,10.0,1993.0
40175,False,0,125882,0.666862,0.0,The Ox,6.5,3.0,22.0,11.0,1991.0
40177,False,0,57500,0.212277,0.0,Moomins and the Comet Chase,4.0,3.0,6.0,8.0,2010.0
40180,False,0,253817,0.081242,0.0,Last Hijack,5.0,1.0,24.0,4.0,2014.0
40182,False,0,357786,2.312852,0.0,Kizumonogatari Part 1: Tekketsu,7.6,16.0,8.0,1.0,2016.0
40183,False,0,55426,0.775251,0.0,Broken Blade: Book One - The Time of Awakening,6.3,6.0,29.0,5.0,2010.0
40189,False,0,225745,3.384668,0.0,Steins;Gate: The Movie − Load Region of Déjà Vu,7.2,44.0,20.0,4.0,2013.0
40191,False,0,20072,3.074809,0.0,Agathe Cléry,4.8,54.0,11.0,11.0,2008.0
40192,False,0,357390,1.376617,0.0,Ajin: Demi-Human - Compel,7.5,8.0,27.0,11.0,2015.0
40193,False,0,296917,4.299518,0.0,Psycho-Pass: The Movie,7.2,40.0,9.0,1.0,2015.0
40194,False,0,412214,0.049134,0.0,Last Minute,0.0,0.0,26.0,2.0,2016.0
40195,False,0,357837,0.140513,0.0,Dancin' It's On,4.3,2.0,16.0,10.0,2015.0
40198,False,1000000,33714,0.594488,404785.0,I'm Staying,5.8,6.0,19.0,4.0,2007.0
40205,False,0,238204,0.011789,0.0,Bending the Rules,0.0,0.0,15.0,3.0,2013.0
40206,False,0,407965,0.049518,0.0,A Lovasíjász,0.0,0.0,21.0,1.0,2016.0
40209,False,0,59858,0.263589,0.0,Figli – Hijos,8.3,3.0,1.0,1.0,2001.0
40212,False,0,356757,0.374783,0.0,Arianna,6.0,4.0,24.0,9.0,2015.0
40213,False,0,316074,0.19332,0.0,What's Between Us,5.0,1.0,7.0,1.0,2015.0
40219,False,0,360809,0.11171,0.0,Pikadero,0.0,0.0,18.0,9.0,2015.0
40222,False,0,115929,2.242185,0.0,Cool Kids Don't Cry,7.9,28.0,15.0,2.0,2012.0
40224,False,15000000,315011,9.285519,77000000.0,Shin Godzilla,6.6,152.0,29.0,7.0,2016.0
40225,False,0,174895,0.16121,0.0,"Be Silent, Sorrow, Be Silent",5.7,3.0,14.0,5.0,1918.0
40226,False,0,132030,0.668157,0.0,The Green Elephant,6.0,8.0,1.0,1.0,1999.0
40232,False,0,36161,2.168142,0.0,Winnie-the-Pooh,6.5,28.0,1.0,1.0,1969.0
40233,False,0,164990,1.084644,0.0,The Golden Fortress,7.9,6.0,27.0,12.0,1974.0
40237,False,500000,54837,0.160818,0.0,Highway Patrolman,8.0,2.0,28.0,12.0,1991.0
40239,False,0,16257,0.745348,0.0,Street Fighter IV: The Ties That Bind,5.8,5.0,17.0,2.0,2009.0
40240,False,0,320037,0.093167,0.0,Función de noche,5.0,1.0,26.0,9.0,1981.0
40241,False,0,63186,0.679038,0.0,La pelle,5.3,4.0,27.0,8.0,1981.0
40242,False,0,36163,2.082421,0.0,Winnie-the-Pooh Goes Visiting,6.9,20.0,1.0,1.0,1971.0
40245,False,0,199644,0.433842,0.0,Honeymoon,5.0,3.0,22.0,8.0,2013.0
40246,False,1100000,369202,1.78089,0.0,Lake Bodom,5.6,26.0,19.0,8.0,2016.0
40248,False,0,395985,1.47094,0.0,Terra,9.1,9.0,1.0,12.0,2015.0
40249,False,5000000,51822,1.138867,0.0,Love Hurts,6.5,25.0,8.0,11.0,2002.0
40251,False,0,372058,34.461252,355298270.0,Your Name.,8.5,1030.0,26.0,8.0,2016.0
40252,False,0,361705,0.272941,0.0,Birdboy: The Forgotten Children,7.7,7.0,24.0,9.0,2015.0
40253,False,0,373397,0.867506,0.0,Refrigerantes e Canções de Amor,0.0,0.0,25.0,8.0,2016.0
40255,False,0,206260,3.180768,0.0,The Rooftop,6.1,19.0,19.0,7.0,2013.0
40269,False,0,288503,0.15623,0.0,Killjoy,10.0,1.0,24.0,8.0,1981.0
40273,False,0,265314,0.055398,0.0,Mexico's Most Wanted,6.0,1.0,15.0,11.0,2013.0
40283,False,0,44328,0.484001,0.0,The Mermaid,4.5,10.0,1.0,1.0,1904.0
40289,False,0,372640,1.611466,0.0,The Very Private Life of Mister Sim,5.9,23.0,16.0,12.0,2015.0
40291,False,0,382873,0.402697,0.0,On the Other Side,8.5,2.0,4.0,3.0,2016.0
40292,False,0,377852,0.683367,0.0,Greetings From Fukushima,5.8,9.0,10.0,3.0,2016.0
40294,False,0,20413,1.342057,0.0,Dhamaal,6.1,18.0,7.0,9.0,2007.0
40296,False,0,314404,2.689328,0.0,Wondrous Boccaccio,5.8,24.0,26.0,2.0,2015.0
40311,False,0,22240,1.468369,0.0,My New Partner II,6.1,19.0,7.0,2.0,1990.0
40313,False,0,36162,0.755415,0.0,Winnie-the-Pooh and a Busy Day,6.7,18.0,1.0,1.0,1972.0
40316,False,0,336212,1.446837,0.0,Nahid,7.3,8.0,7.0,1.0,2016.0
40322,False,0,278041,0.378501,0.0,Iyer the Great,0.0,0.0,31.0,8.0,1990.0
40323,False,0,381691,0.656226,230000.0,Maheshinte Prathikaaram,7.7,9.0,5.0,2.0,2016.0
40328,False,0,60067,0.000578,0.0,Open Doors,4.0,3.0,1.0,1.0,1990.0
40329,False,0,108437,0.330152,0.0,Tre colonne in cronaca,0.0,0.0,9.0,3.0,1990.0
40330,False,0,64386,0.53219,0.0,L'oeuvre au noir,5.4,6.0,13.0,5.0,1988.0
40331,False,0,63269,0.428693,0.0,Il caso Moro,6.0,3.0,1.0,1.0,1986.0
40332,False,0,198518,0.24592,0.0,Letters from Marusia,4.8,5.0,6.0,6.0,1976.0
40333,False,0,105693,0.1082,0.0,The Suspect,6.0,2.0,21.0,2.0,1975.0
40335,False,0,214041,0.76046,0.0,Under The Sign Of Scorpio,4.0,2.0,4.0,4.0,1969.0
40336,False,0,187744,0.056468,0.0,The Seven Cervi Brothers,0.0,0.0,16.0,2.0,1968.0
40337,False,0,80441,0.991732,0.0,We Still Kill the Old Way,5.6,16.0,22.0,2.0,1967.0
40338,False,0,225940,1.534874,0.0,A Man for Burning,6.0,2.0,6.0,6.0,1962.0
40339,False,0,180680,0.157217,0.0,Himmatwala,3.4,14.0,29.0,3.0,2013.0
40340,False,0,46040,1.754362,0.0,Tees Maar Khan,3.7,25.0,24.0,12.0,2010.0
40341,False,0,75896,0.228228,0.0,Rascals,2.7,3.0,6.0,10.0,2011.0
40344,False,0,356191,2.143813,0.0,Demon,5.9,26.0,9.0,9.0,2015.0
40345,False,0,58051,1.974336,0.0,Housefull,5.2,31.0,30.0,4.0,2010.0
40347,False,0,69775,1.488908,0.0,Murder 2,5.6,14.0,8.0,7.0,2011.0
40348,False,0,168114,0.734917,0.0,Murder 3,3.9,8.0,14.0,2.0,2013.0
40349,False,2200000,351037,5.174641,0.0,The Ardennes,7.2,44.0,14.0,10.0,2015.0
40352,False,25000000,245692,2.443432,0.0,The Search,7.1,26.0,26.0,11.0,2014.0
40354,False,0,152625,0.112792,0.0,Akkare Akkare Akkare,7.3,4.0,1.0,1.0,1990.0
40355,False,0,210737,0.80792,0.0,Yodha,8.3,5.0,2.0,9.0,1992.0
40356,False,0,411822,0.3861,0.0,Once Again,0.0,0.0,18.0,8.0,2016.0
40359,False,0,390497,4.559646,0.0,Tunnel,7.2,72.0,10.0,8.0,2016.0
40365,False,0,392807,1.876069,0.0,The Happiest Day in the Life of Olli Mäki,6.9,11.0,2.0,9.0,2016.0
40366,False,762241,377273,4.860265,285930.0,Aquarius,7.5,97.0,1.0,9.0,2016.0
40373,False,0,296193,2.1604,0.0,Comedy Central Roast of David Hasselhoff,6.8,11.0,15.0,8.0,2010.0
40377,False,0,30858,0.748532,0.0,Terra Nova,6.6,10.0,8.0,8.0,2008.0
40378,False,0,413430,0.011427,3.0,Miesten välisiä keskusteluja,0.0,0.0,4.0,1.0,2013.0
40379,False,0,218993,1.99177,0.0,Before the Winter Chill,6.2,20.0,26.0,11.0,2013.0
40385,False,0,341106,1.847581,0.0,Ingrid Bergman: In Her Own Words,7.6,14.0,19.0,5.0,2015.0
40386,False,0,254323,0.879124,0.0,Jack,7.8,9.0,9.0,10.0,2014.0
40399,False,0,320873,0.381319,0.0,Dhanak,7.9,7.0,2.0,2.0,2015.0
40417,False,0,317903,0.996435,0.0,Archive 253,4.2,11.0,5.0,2.0,2015.0
40422,False,0,133569,0.01,0.0,Rat Fever,0.0,0.0,22.0,6.0,2012.0
40427,False,0,67255,0.002001,0.0,The Crazy Family,6.4,7.0,24.0,6.0,1984.0
40428,False,0,78163,0.005351,0.0,School in the Crosshairs,4.0,2.0,11.0,7.0,1981.0
40429,False,0,45554,0.165694,0.0,Kill,2.0,1.0,6.0,12.0,2008.0
40433,False,0,259719,0.732663,0.0,Getulio,6.6,10.0,1.0,5.0,2014.0
40435,False,0,93891,0.100765,0.0,Black Test Car,4.0,2.0,30.0,6.0,1962.0
40438,False,0,88535,0.567631,0.0,"Detective Bureau 2-3: Go to Hell, Bastards!",7.3,3.0,27.0,1.0,1963.0
40439,False,130000,91088,0.801462,0.0,The King of Pigs,6.2,16.0,3.0,11.0,2011.0
40440,False,0,334175,0.460433,0.0,Siccîn,5.3,3.0,26.0,9.0,2014.0
40441,False,0,244971,0.459709,0.0,Fall of Ming,5.3,3.0,24.0,10.0,2013.0
40442,False,0,414827,0.133286,0.0,Siccin 3: Cürmü Ask,10.0,2.0,2.0,9.0,2016.0
40445,False,0,65839,1.238971,1110566.0,It Doesn't Hurt Me,5.9,9.0,8.0,6.0,2006.0
40446,False,0,127236,1.375641,0.0,Me Too,5.5,10.0,7.0,9.0,2012.0
40447,False,0,3479,1.301798,0.0,Dirty Hands,5.9,9.0,1.0,1.0,1975.0
40449,False,0,321142,0.723459,0.0,That Summer of White Roses,5.0,1.0,1.0,1.0,1989.0
40459,False,0,73074,0.729285,0.0,Our Tropical Island,6.2,5.0,12.0,10.0,2001.0
40462,False,4000000,364615,2.197914,0.0,Toro,5.5,40.0,22.0,4.0,2016.0
40463,False,0,370978,5.248189,0.0,"Kiki, Love to Love",6.4,93.0,1.0,4.0,2016.0
40464,False,0,55156,1.290828,0.0,Hail the Judge,7.4,12.0,1.0,1.0,1994.0
40471,False,0,373889,3.80694,0.0,The Most Beautiful Day,7.0,60.0,25.0,2.0,2016.0
40474,False,0,149459,0.562708,0.0,Going Down in Morocco,5.6,9.0,11.0,4.0,1989.0
40478,False,0,264729,3.173875,0.0,Off Course,6.0,66.0,3.0,3.0,2015.0
40483,False,0,336307,0.453372,0.0,Love Me!,4.7,10.0,22.0,10.0,2014.0
40484,False,0,88528,0.001346,0.0,Fighting Delinquents,0.0,0.0,23.0,11.0,1960.0
40485,False,2791874,393729,8.987123,0.0,Divines,8.1,161.0,31.0,8.0,2016.0
40487,False,3100000,408194,3.55628,0.0,Devil's Bride,6.6,8.0,9.0,9.0,2016.0
40488,False,0,59053,1.263203,0.0,The Raffle,5.0,3.0,15.0,11.0,1991.0
40489,False,0,412660,0.507143,0.0,Saint George,5.3,2.0,31.0,8.0,2016.0
40491,False,0,381066,0.532013,0.0,Jules and Dolores,6.9,9.0,8.0,9.0,2016.0
40492,False,0,333372,0.304628,0.0,"Wings, Legs and Tails",4.9,8.0,1.0,1.0,1986.0
40496,False,1200000,405203,0.886639,0.0,Born in Heinola,8.5,6.0,7.0,9.0,2016.0
40501,False,0,308704,0.363993,0.0,The Mysterious Death of Pérola,4.8,2.0,27.0,10.0,2014.0
40507,False,0,362293,0.271397,0.0,Voice Without a Shadow,4.0,1.0,21.0,10.0,1958.0
40513,False,0,63762,0.743271,54058.0,Broken Hill,4.7,3.0,11.0,9.0,2009.0
40525,False,0,56391,1.165088,0.0,The Adventures of Scamper the Penguin,6.3,7.0,26.0,6.0,1987.0
40528,False,0,405040,0.584595,0.0,Warkop DKI Reborn: Jangkrik Boss! Part 1,7.0,3.0,8.0,10.0,2016.0
40530,False,0,355066,2.484009,0.0,Bad Cat,7.1,12.0,5.0,2.0,2016.0
40532,False,0,46149,0.58057,0.0,Stolen Desire,6.0,5.0,30.0,9.0,1958.0
40537,False,0,377151,2.450026,0.0,Fire at Sea,6.5,63.0,18.0,2.0,2016.0
40538,False,0,405265,0.023534,0.0,Nightlife,0.0,0.0,6.0,7.0,2015.0
40539,False,0,385654,0.061353,0.0,Life Is a Trumpet,5.0,1.0,15.0,10.0,2015.0
40543,False,0,25114,1.747031,0.0,20th Century Boys - Chapter 2: The Last Hope,6.7,15.0,30.0,1.0,2009.0
40544,False,0,39123,0.918276,0.0,20th Century Boys - Chapter 3: Our Flag,6.8,16.0,19.0,8.0,2009.0
40548,False,0,329639,0.356588,0.0,Love Stories,4.5,2.0,15.0,9.0,2016.0
40552,False,0,394412,1.461567,0.0,Fiore,6.2,32.0,25.0,5.0,2016.0
40553,False,0,390669,5.266422,0.0,One Kiss,7.1,88.0,31.0,3.0,2016.0
40554,False,0,412093,0.743868,0.0,Worldly Girl,6.6,11.0,10.0,11.0,2016.0
40555,False,0,352199,0.536357,0.0,For Your Sake,6.0,6.0,3.0,9.0,2015.0
40556,False,0,375167,1.106699,0.0,Assolo,5.0,21.0,5.0,1.0,2016.0
40557,False,0,393857,2.30083,0.0,The Confessions,5.5,25.0,21.0,4.0,2016.0
40562,False,0,124198,0.444774,0.0,Monobloc,5.0,1.0,19.0,10.0,2006.0
40563,False,0,81537,0.627843,0.0,One Night in A City,6.7,3.0,25.0,1.0,2007.0
40565,False,0,366864,0.027059,0.0,Spandex Sapiens,0.0,0.0,5.0,11.0,2015.0
40570,False,10300000,376166,6.165491,47748.0,From the Land of the Moon,6.7,63.0,19.0,10.0,2016.0
40572,False,0,329802,0.681617,0.0,White People,4.5,2.0,30.0,10.0,2015.0
40573,False,0,347666,1.154832,0.0,We Need to Talk,5.6,16.0,26.0,2.0,2016.0
40574,True,0,39922,1.182635,0.0,The Sinful Dwarf,5.8,13.0,20.0,12.0,1973.0
40576,False,0,413806,0.057547,0.0,Оно,0.0,0.0,11.0,2.0,1990.0
40578,False,0,72733,1.619762,0.0,Bangkok Traffic Love Story,7.4,7.0,15.0,10.0,2009.0
40579,False,0,18486,0.709985,0.0,My Girl,7.2,9.0,3.0,10.0,2003.0
40580,False,455000,357540,0.312737,0.0,Freelance,6.9,7.0,6.0,10.0,2015.0
40585,False,0,382892,1.730661,0.0,Paris 05:59: Théo & Hugo,7.5,17.0,27.0,4.0,2016.0
40586,False,0,62852,1.910093,0.0,Zero Woman: Red Handcuffs,6.7,14.0,21.0,5.0,1974.0
40595,False,0,374464,4.172155,0.0,Planetarium,4.7,42.0,16.0,11.0,2016.0
40599,False,56000,414547,0.088382,0.0,Samurai Rauni,0.0,0.0,21.0,9.0,2016.0
40602,False,0,391618,1.051531,0.0,Rumbos,6.3,18.0,24.0,4.0,2016.0
40606,False,0,382143,1.888341,0.0,"I, Olga Hepnarova",7.8,10.0,24.0,3.0,2016.0
40610,False,0,374671,4.825361,0.0,After the Storm,7.2,55.0,21.0,5.0,2016.0
40612,False,0,191536,0.038459,0.0,In the Shadow of Death,6.5,1.0,30.0,12.0,1971.0
40615,False,0,393134,0.037745,0.0,Loop,0.0,0.0,14.0,4.0,2016.0
40617,False,0,413017,0.100054,0.0,I am not Salvador,5.0,2.0,1.0,1.0,2016.0
40620,False,0,382511,8.447096,0.0,Penny Pincher!,5.4,222.0,28.0,9.0,2016.0
40622,False,0,57924,0.827141,0.0,Auschwitz,3.3,5.0,11.0,2.0,2011.0
40624,False,1488410,374452,1.151032,0.0,Sieranevada,7.8,16.0,3.0,8.0,2016.0
40625,False,0,392812,1.826317,0.0,Dogs,7.0,6.0,28.0,9.0,2016.0
40626,False,0,75004,0.315971,0.0,Poongsan,6.3,8.0,23.0,6.0,2011.0
40627,False,0,132712,2.052774,0.0,Party Crashers,5.2,34.0,30.0,11.0,2012.0
40628,False,0,161908,2.36934,0.0,Head Over Heels 2,6.1,33.0,28.0,12.0,2012.0
40629,False,0,98277,1.127613,0.0,Paris Under Watch,6.2,13.0,4.0,4.0,2012.0
40630,False,0,132608,0.41158,0.0,Kings & Rats,3.5,2.0,17.0,2.0,2012.0
40631,False,0,73160,0.116346,0.0,Bellini e o Demônio,4.0,1.0,30.0,9.0,2008.0
40632,False,0,103785,0.567814,0.0,Boats Out of Watermelon Rinds,8.1,7.0,26.0,11.0,2004.0
40634,False,0,70666,3.734767,0.0,VIPs,6.6,25.0,25.0,3.0,2011.0
40635,False,0,158921,0.113624,0.0,Reflections of a Blender,7.0,2.0,19.0,8.0,2010.0
40638,False,0,218850,0.269808,0.0,The Disciple,7.8,3.0,26.0,9.0,2013.0
40640,False,0,197772,1.96973,0.0,Back in Crime,6.3,11.0,5.0,6.0,2013.0
40641,False,0,251619,1.515504,0.0,Kenau,5.9,8.0,6.0,3.0,2014.0
40642,False,0,79779,0.967735,0.0,Pastorela,6.0,7.0,11.0,11.0,2011.0
40645,False,0,325385,2.522699,0.0,Endless Poetry,7.7,27.0,23.0,3.0,2016.0
40646,False,0,336776,0.390047,0.0,Love & Peace,7.0,9.0,26.0,6.0,2015.0
40647,False,0,311215,0.469509,0.0,Roles in the Wind,6.1,8.0,8.0,1.0,2015.0
40648,False,0,250278,0.664917,0.0,Seventh Code,6.0,4.0,13.0,11.0,2013.0
40649,False,0,68972,0.947798,0.0,Claude Chabrol's High Heels,6.5,2.0,29.0,9.0,1972.0
40650,False,0,286313,0.446869,0.0,Free Fall,4.0,3.0,25.0,9.0,2014.0
40651,False,0,125276,1.783356,0.0,Secret Chronicle: She Beast Market,6.3,3.0,11.0,9.0,1974.0
40653,False,0,73306,0.150139,0.0,Karaoke Terror,6.5,4.0,8.0,11.0,2003.0
40655,False,1500000,418072,0.023066,0.0,Peace Code,0.0,0.0,18.0,9.0,2014.0
40658,False,0,268853,0.153761,0.0,Paranoia,6.0,1.0,19.0,4.0,1967.0
40666,False,0,408537,3.614272,0.0,The Distinguished Citizen,7.3,37.0,8.0,9.0,2016.0
40670,False,0,388764,0.498127,0.0,Bounty Hunters,7.1,8.0,1.0,7.0,2016.0
40673,False,0,399300,1.645231,0.0,The Bodyguard,6.5,15.0,15.0,7.0,2016.0
40674,False,0,276624,5.440884,0.0,I Am a Hero,6.7,58.0,23.0,3.0,2015.0
40675,False,50000000,377447,3.798504,102205175.0,Railroad Tigers,6.2,22.0,23.0,12.0,2016.0
40676,False,0,408620,3.075981,0.0,Asura: The City of Madness,5.8,12.0,28.0,9.0,2016.0
40677,False,0,410729,0.550522,0.0,Zebra,5.0,1.0,21.0,5.0,2016.0
40678,False,0,379300,1.129126,0.0,Erased,6.7,3.0,18.0,8.0,2016.0
40679,False,32000000,413198,12.597842,0.0,Call of Heroes,6.3,25.0,12.0,8.0,2016.0
40680,False,0,411268,1.528202,88658655.0,Line Walker,5.6,11.0,11.0,8.0,2016.0
40681,False,8000000,393559,7.321152,292279.0,My Life as a Zucchini,7.7,215.0,12.0,10.0,2016.0
40682,False,500,387845,0.460016,500.0,Musudan,5.5,3.0,3.0,3.0,2016.0
40683,False,0,334930,1.177078,0.0,Insanity,5.0,2.0,19.0,11.0,2014.0
40684,False,0,380007,0.100128,0.0,Everybody's Fine,0.0,0.0,1.0,1.0,2016.0
40687,False,0,72309,4.475666,0.0,Marquis de Sade: Justine,5.8,12.0,3.0,4.0,1969.0
40691,False,0,414276,0.446834,0.0,Freaky Ali,7.3,3.0,9.0,9.0,2016.0
40692,False,0,67102,0.894956,0.0,Pilot Pirx's Inquest,6.2,3.0,27.0,5.0,1979.0
40693,False,0,20949,1.443911,0.0,Teens in the Universe,4.7,5.0,25.0,3.0,1975.0
40695,False,0,293721,0.194489,0.0,Failure of Engineer Garin,5.0,1.0,15.0,10.0,1973.0
40696,False,0,384664,3.244121,0.0,Goodbye Berlin,7.3,49.0,15.0,9.0,2016.0
40698,False,0,42938,0.534662,0.0,The Clone Returns Home,5.9,7.0,19.0,10.0,2008.0
40699,False,0,142770,0.892569,0.0,True Friends,5.5,5.0,20.0,4.0,1954.0
40700,False,0,135286,0.518977,0.0,Watch Your Left,6.0,5.0,20.0,8.0,1936.0
40702,False,0,366885,1.085116,0.0,Public Works,7.3,11.0,10.0,12.0,2015.0
40705,False,0,401971,0.013968,0.0,Delhi in a Day,0.0,0.0,24.0,8.0,2012.0
40708,False,0,241885,0.458048,0.0,Red Family,4.5,3.0,6.0,11.0,2013.0
40710,False,0,112283,1.034456,0.0,You Are My Sunshine,5.8,5.0,23.0,9.0,2005.0
40711,False,0,228687,0.634213,0.0,Playboy Bong,6.5,1.0,29.0,8.0,2013.0
40712,False,0,48508,1.332736,0.0,A Brand New Life,6.8,20.0,29.0,10.0,2009.0
40717,False,1509896,321779,0.504189,0.0,Lost in Munich,8.0,5.0,22.0,10.0,2015.0
40722,False,0,159432,1.194239,0.0,You & Me Forever,5.1,6.0,13.0,9.0,2012.0
40725,False,0,175791,0.684208,0.0,Ci vuole un gran fisico,4.7,18.0,10.0,3.0,2013.0
40726,False,0,295832,2.969323,0.0,Unique Brothers,5.8,65.0,2.0,10.0,2014.0
40728,False,0,333884,1.71044,0.0,La scelta,4.7,16.0,2.0,4.0,2015.0
40729,False,0,53805,1.392158,0.0,Cemento Armato,6.2,21.0,5.0,10.0,2007.0
40733,False,0,411442,0.526202,0.0,Time Raiders,7.3,4.0,18.0,8.0,2016.0
40734,False,0,61187,0.076517,0.0,Star Runner,5.5,1.0,1.0,1.0,2003.0
40737,False,0,378087,1.997362,0.0,El pregón,5.3,25.0,18.0,1.0,2016.0
40739,False,0,359483,1.535711,0.0,Duell der Brüder - Die Geschichte von Adidas und Puma,7.4,10.0,25.0,3.0,2016.0
40740,False,0,343227,0.0,0.0,El pejesapo,0.0,0.0,,,
40744,False,0,375794,19.454717,0.0,No manches Frida,7.4,48.0,2.0,9.0,2016.0
40753,False,0,169091,0.218568,0.0,Zig Zag Story,10.0,1.0,3.0,5.0,1983.0
40755,False,0,351232,0.56785,0.0,Parallel Courses,4.0,4.0,20.0,5.0,2016.0
40758,False,12823507,376565,2.981184,6101904.0,The Duelist,6.0,20.0,29.0,9.0,2016.0
40759,False,0,322455,0.001744,0.0,The Burgos Trial,0.0,0.0,31.0,8.0,1979.0
40760,False,0,382170,1.197393,0.0,A Bride for Rip Van Winkle,6.7,11.0,26.0,3.0,2016.0
40761,False,0,84195,1.121686,0.0,Father’s Chair,7.1,15.0,15.0,3.0,2013.0
40763,False,1200000,411638,16.719657,0.0,The Fury of a Patient Man,6.7,105.0,9.0,9.0,2016.0
40764,False,0,241639,1.821109,0.0,The Nightingale,7.8,10.0,26.0,2.0,2014.0
40768,False,0,396899,0.251089,0.0,The Girl Without Hands,8.3,5.0,14.0,12.0,2016.0
40770,False,0,410936,0.034123,0.0,Murderous Tales,0.0,0.0,24.0,3.0,2016.0
40771,False,0,336055,0.967907,0.0,Office,6.4,8.0,3.0,9.0,2015.0
40772,False,0,390376,0.145502,0.0,Rag Union,7.3,3.0,30.0,12.0,2015.0
40773,False,0,370203,0.920892,0.0,The Swedish Theory of Love,6.9,8.0,15.0,11.0,2015.0
40775,False,0,352917,0.115035,0.0,Víkend,6.0,2.0,1.0,1.0,2015.0
